Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
21314661,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21362669,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21362901,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21363035,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21363169,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21363307,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21363443,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21363579,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21363704,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21363829,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21363954,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21364078,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21364202,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21364327,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21364452,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21364576,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21364705,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21412659,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21412885,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21413012,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21413144,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21413289,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21413438,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21413583,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21413733,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21426933,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21427061,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21427185,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21427310,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21427434,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21427559,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21427685,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21427809,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21462652,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21462837,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21462972,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21463097,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21463221,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21463357,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21463493,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21463643,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21463768,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21463914,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21464039,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21464177,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21464301,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21464426,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21464550,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21464680,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21512669,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21512906,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21513030,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21513166,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21513304,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21513441,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21513578,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21513716,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21513854,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21513991,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21514127,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21514251,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21514376,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21514500,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21514629,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21514754,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21562649,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21562820,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21562957,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21563081,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21563217,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21563365,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21563519,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21563667,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21563819,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21563961,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21564103,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21564240,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21564379,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21564504,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21564632,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21564757,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21612671,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21612918,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21613057,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21613193,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21613330,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21620714,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21621043,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21634848,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21634973,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21635097,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21635222,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21635346,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21635471,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21635595,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21635720,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21635845,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21662661,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21662907,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21663043,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21663180,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21663317,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21663453,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21663594,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21663719,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21663855,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21668062,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21668358,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21668488,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21668625,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21668760,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21668901,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21669029,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21714663,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21714940,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21715072,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21715204,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21715338,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21715470,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21715602,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21715734,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21715866,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21715998,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21716131,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21716262,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21716395,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21716526,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21716664,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21716796,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21764656,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21764900,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21765041,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21765183,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21765315,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21765447,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21765578,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21765708,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21765840,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21765971,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21766103,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21766235,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21766368,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21766500,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21766638,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21766769,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21815088,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21815356,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21815495,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21815632,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21815769,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21815895,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21829975,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21830107,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21830231,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21830356,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21830480,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21830609,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21830734,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21830858,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21830983,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21831107,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21865038,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21865284,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21865421,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21865557,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21865697,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21865835,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21865959,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21866083,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21866207,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21866332,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21866457,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21866581,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21866710,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21866834,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21866959,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21867083,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21914662,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21914912,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21915047,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21915186,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21915320,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21915446,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21915584,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21915721,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21915856,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21915981,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21916106,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21916231,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21916356,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21916481,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21916610,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21916736,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
21964671,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
21964912,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
21965037,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
21965173,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
21965313,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
21965451,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
21965590,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
21965727,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21965863,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21966001,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
21966127,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
21966253,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21966380,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21966505,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21966636,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
21966764,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
22014658,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
22014883,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
22015007,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
22015131,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
22015256,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
22015380,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
22015504,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
22015630,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22015768,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22015904,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
22016042,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
22016181,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22016317,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22018679,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22018876,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22019002,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
22064663,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
22064871,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
22065006,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
22065145,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
22065282,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
22065406,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
22065545,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
22065670,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22065805,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22065945,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
22066079,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
22066218,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22066355,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22066493,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22066634,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22066759,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
22114671,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
22114923,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
22115061,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
22115201,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
22115338,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
22115464,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
22115601,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
22115739,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22115876,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22116014,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
22116152,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
22116290,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22116428,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22116565,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22116695,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22116821,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
22164664,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
22164879,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
22165013,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
22165148,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
22165286,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
22165423,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
22165547,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
22165690,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22165815,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22165951,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
22166085,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
22170333,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22170666,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22170794,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22170922,0x3E8,false,0,8,0x0C,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22171048,0x3E8,false,0,8,0x0D,0x00,0x00,0x00,0x05,0x00,0x10,0x00
22214663,0x3E8,false,0,8,0x00,0x00,0x00,0x00,0x66,0x00,0x65,0x00
22214900,0x44C,false,0,8,0x00,0x00,0x19,0x00,0x1A,0x00,0x00,0x00
22215036,0x3E8,false,0,8,0x01,0x00,0xF2,0x03,0x04,0x00,0x00,0x00
22215172,0x44C,false,0,8,0x01,0x00,0x01,0x00,0x00,0x00,0x00,0x00
22215308,0x3E8,false,0,8,0x02,0x00,0x00,0x00,0x00,0x00,0x54,0x00
22215447,0x3E8,false,0,8,0x03,0x00,0x4C,0x00,0x9F,0x04,0x00,0x00
22215583,0x3E8,false,0,8,0x04,0x00,0x00,0x00,0x90,0x01,0x9A,0x04
22215707,0x3E8,false,0,8,0x05,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22218644,0x3E8,false,0,8,0x06,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22218769,0x3E8,false,0,8,0x07,0x00,0x00,0x00,0x00,0x00,0x07,0x00
22218894,0x3E8,false,0,8,0x08,0x00,0x4F,0x00,0x07,0x00,0x00,0x00
22219018,0x3E8,false,0,8,0x09,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22219142,0x3E8,false,0,8,0x0A,0x00,0x00,0x00,0x00,0x00,0x00,0x00
22219267,0x3E8,false,0,8,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
